problemInstanceName,DominantPairs,SmallerBetterPairs,CapacityFraction,CapFracDistanceFromOneHalf,CorrelationCoefficient,ApproximationGap,CoeffVarWeights,CoeffVarProfits,CoeffVarEffics,PossibleItemFixProportion,SubsetSumLikeness,ModBalasZemelMeasure,MaxCardinality,MinCardinality,CardinalityGap,FirstWeight,FirstProfit,PolyfitLinear,PolyfitQuadratic,PolyfitCubic,BeforeAfterSplitRatio,EvenOddLikeness,GreedyUnusedCapacity,ReducedDominantPairs,ReducedSmallerBetterPairs,ReducedCapacityFraction,ReducedCapFracDistanceFromOneHalf,ReducedCorrelationCoefficient,ReducedApproximationGap,ReducedCoeffVarWeights,ReducedCoeffVarProfits,ReducedCoeffVarEffics,ReducedSubsetLikeness,ReducedModBalasZemelMeasure,ReducedMaxCardinality,ReducedMinCardinality,ReducedCardinalityGap,ReducedFirstWeight,ReducedFirstProfit,ReducedPolyfitLinear,ReducedPolyfitQuadratic,ReducedPolyfitCubic,ReducedBeforeAfterSplitRatio,ReducedGreedyUnusedCapacity,n,c,b,f,lower_bound,logSizeX,numDifferentWeights,minWeight,minWeightLogCount,maxWeight,maxWeightLogCount,avgWeight,sigma_squared,percentile1,percentile2,percentile3,percentile4,percentile5,percentile6,percentile7,percentile8,percentile9,percentile10,percentile11,percentile12,percentile13,percentile14,percentile15,percentile16,percentile17,percentile18,percentile19,percentile20,percentile21,percentile22,percentile23,percentile24,percentile25,percentile26,percentile27,percentile28,percentile29,percentile30,percentile31,percentile32,percentile33,percentile34,percentile35,percentile36,percentile37,percentile38,percentile39,percentile40,percentile41,percentile42,percentile43,percentile44,percentile45,percentile46,percentile47,percentile48,percentile49,percentile50,percentile51,percentile52,percentile53,percentile54,percentile55,percentile56,percentile57,percentile58,percentile59,percentile60,percentile61,percentile62,percentile63,percentile64,percentile65,percentile66,percentile67,percentile68,percentile69,percentile70,percentile71,percentile72,percentile73,percentile74,percentile75,percentile76,percentile77,percentile78,percentile79,percentile80,percentile81,percentile82,percentile83,percentile84,percentile85,percentile86,percentile87,percentile88,percentile89,percentile90,percentile91,percentile92,percentile93,percentile94,percentile95,percentile96,percentile97,percentile98,percentile99,percentile100,IMSTime,g_star,s_g,g_starTime,z,bouKnapTime,logComboTime
knapPI_4_50_1000000_32,0.0,0.0,0.316831682511698,0.366336634976604,1.0,0.104659130956218,0.297477103768855,0.346293494901365,0.0340500267535416,0.0,0.02,0.00296916863559573,0.54,0.18,0.36,0.0937354941757402,0.00259757760552219,1.0,1.0,1.0,0.0872702101611986,0.2,0.863503032352361,0.0,0.0,0.316831682511698,0.366336634976604,1.0,0.104659130956218,0.297477103768855,0.346293494901365,0.0340500267535416,0.02,0.00296916863559573,0.54,0.18,0.36,0.0937354941757402,0.00259757760552219,1.0,1.0,1.0,0.0872702101611986,0.863503032352361,50,9554854,24,26,6381847.28586045,40.3891215545813,473710.0,8988897.0,0.0,9554854.0,23.61790100573987,9494195.011193266,1548880321.2760315,9386030.0,9402633.0,9411060.0,9416861.0,9422626.0,9428356.0,9434052.0,9439346.0,9441997.0,9444641.0,9447277.0,9449907.0,9452394.0,9453634.0,9454872.0,9456110.0,9457345.0,9458579.0,9459812.0,9461043.0,9462272.0,9463500.0,9464726.0,9465951.0,9467174.0,9468396.0,9469616.0,9470835.0,9472052.0,9473268.0,9474482.0,9475694.0,9476906.0,9478115.0,9479324.0,9480530.0,9481736.0,9482939.0,9484142.0,9485343.0,9486542.0,9487740.0,9488936.0,9490132.0,9491325.0,9492517.0,9493708.0,9494897.0,9496085.0,9497272.0,9498457.0,9499640.0,9500822.0,9502003.0,9503182.0,9504360.0,9505537.0,9506712.0,9507886.0,9509058.0,9510229.0,9511399.0,9512567.0,9513734.0,9514899.0,9516064.0,9517226.0,9518388.0,9519548.0,9520706.0,9521864.0,9523020.0,9524174.0,9525328.0,9526480.0,9527630.0,9528780.0,9529928.0,9531074.0,9532220.0,9533364.0,9534506.0,9535648.0,9536788.0,9537927.0,9539064.0,9540200.0,9541335.0,9542469.0,9543601.0,9544732.0,9545862.0,9546991.0,9548118.0,9549244.0,9550368.0,9551492.0,9552614.0,9553735.0,9554854.0,12.087693291716278,49,1,0.04442414827644825,0,4.5698717925697565,-0.6845031663842608
knapPI_13_10000_1000_79,0.0351141714171417,0.459985698569857,0.782178081684041,0.564356163368083,0.990301213977333,0.321212121211931,0.45877824382739,0.407422042161422,0.0276125490095746,0.0,0.4965,0.00633951818554863,0.924,0.4222,0.5018,0.0232323232323232,0.0361344537815126,0.980696494404979,0.980742906638688,0.984518738740174,0.504487455362613,4.965,0.271462442713568,0.0351141714171417,0.459985698569857,0.782178081684041,0.564356163368083,0.990301213977333,0.321212121211931,0.45877824382739,0.407422042161422,0.0276125490095746,0.4965,0.00633951818554863,0.924,0.4222,0.5018,0.0232323232323232,0.0361344537815126,0.980696494404979,0.980742906638688,0.984518738740174,0.504487455362613,0.271462442713568,10000,2616758,761,4874,3144326.1818181816,8541.302955172545,236.0,2615945.0,794.9645638183827,2616758.0,8536.741042924996,2616746.894184748,43.99325352344339,2616736.0,2616736.0,2616736.0,2616736.0,2616737.0,2616737.0,2616737.0,2616737.0,2616738.0,2616738.0,2616738.0,2616738.0,2616738.0,2616739.0,2616739.0,2616739.0,2616739.0,2616740.0,2616740.0,2616740.0,2616740.0,2616740.0,2616741.0,2616741.0,2616741.0,2616741.0,2616742.0,2616742.0,2616742.0,2616742.0,2616742.0,2616743.0,2616743.0,2616743.0,2616743.0,2616744.0,2616744.0,2616744.0,2616744.0,2616745.0,2616745.0,2616745.0,2616745.0,2616745.0,2616746.0,2616746.0,2616746.0,2616746.0,2616747.0,2616747.0,2616747.0,2616747.0,2616748.0,2616748.0,2616748.0,2616748.0,2616748.0,2616749.0,2616749.0,2616749.0,2616749.0,2616750.0,2616750.0,2616750.0,2616750.0,2616751.0,2616751.0,2616751.0,2616751.0,2616751.0,2616752.0,2616752.0,2616752.0,2616752.0,2616753.0,2616753.0,2616753.0,2616753.0,2616754.0,2616754.0,2616754.0,2616754.0,2616754.0,2616755.0,2616755.0,2616755.0,2616755.0,2616756.0,2616756.0,2616756.0,2616756.0,2616757.0,2616757.0,2616757.0,2616757.0,2616758.0,2616758.0,2616758.0,2616758.0,2616758.0,1191.1582460249774,9999,1,212.15690662059933,0,0.07857715524733067,-1.3594870819394944
knapPI_12_10000_1000_81,0.0149744374437444,0.076800400040004,0.801980198019802,0.603960396039604,0.999734549459548,0.0230588235296309,0.414057211422655,0.421690435122923,0.00383333787008867,0.3428,0.5083,0.00100491843018411,0.9248,0.5133,0.4115,0.0346938775510204,0.0326666666666667,0.999469169383085,0.999515811400757,0.999631712731693,0.48925780354795,5.083,0.0381514484716725,0.0345339214811054,0.177824267588649,0.425305916813879,0.149388166372242,0.998373877638776,0.0705882352940757,0.294954912290345,0.294651619661965,0.00326196716164096,0.773432744978698,0.00334969996979953,0.629032258064516,0.259433962264151,0.369598295800365,0.1,0.1,0.996750399551489,0.996804100839819,0.996855481540752,0.125023922342319,0.0381514484716725,10000,4324185,753,9247,4326045.224489796,8094.514946756186,176.0,4322901.0,709.434438681818,4324185.0,8090.362354085375,4324160.597140935,215.90191791531214,4324137.0,4324137.0,4324137.0,4324137.0,4324137.0,4324137.0,4324140.0,4324140.0,4324140.0,4324140.0,4324140.0,4324140.0,4324143.0,4324143.0,4324143.0,4324143.0,4324143.0,4324143.0,4324146.0,4324146.0,4324146.0,4324146.0,4324146.0,4324146.0,4324149.0,4324149.0,4324149.0,4324149.0,4324149.0,4324149.0,4324152.0,4324152.0,4324152.0,4324152.0,4324152.0,4324152.0,4324155.0,4324155.0,4324155.0,4324155.0,4324155.0,4324155.0,4324158.0,4324158.0,4324158.0,4324158.0,4324158.0,4324158.0,4324161.0,4324161.0,4324161.0,4324161.0,4324161.0,4324161.0,4324164.0,4324164.0,4324164.0,4324164.0,4324164.0,4324167.0,4324167.0,4324167.0,4324167.0,4324167.0,4324167.0,4324170.0,4324170.0,4324170.0,4324170.0,4324170.0,4324170.0,4324173.0,4324173.0,4324173.0,4324173.0,4324173.0,4324173.0,4324176.0,4324176.0,4324176.0,4324176.0,4324176.0,4324176.0,4324179.0,4324179.0,4324179.0,4324179.0,4324179.0,4324182.0,4324182.0,4324182.0,4324182.0,4324182.0,4324182.0,4324185.0,4324185.0,4324185.0,4324185.0,4324185.0,4324185.0,723.6750626987778,9999,1,212.64276968315244,0,0.062059756368398666,-1.2124496978530608
knapPI_12_1000_1000_37,0.010008008008008,0.10750950950951,0.366335300337989,0.267329399324022,0.998573056730581,0.034130781499213,0.365469954204665,0.378339712176226,0.00583191735457835,0.108,0.485,0.00213703716959094,0.624,0.17,0.454,0.0464912280701754,0.0424242424242424,0.997148149628257,0.99770001006598,0.998006542246031,0.0,4.85,0.0198878956471785,0.00539022512116683,0.0807803999134343,0.416423038026144,0.167153923947712,0.999246147162031,0.034130781499213,0.385698205099459,0.396958288436797,0.00578144907563382,0.54372197309417,0.00267129081801945,0.696188340807175,0.190582959641256,0.505605381165919,0.0464912280701754,0.0424242424242424,0.998492862618161,0.998616543810833,0.998896567002328,0.0,0.0198878956471785,1000,165940,377,582,175822.84210526315,954.2825261847811,471.0,165464.0,59.35679473007463,165940.0,948.5893818149927,165914.20442643095,233.97492496119997,165888.0,165889.0,165889.0,165890.0,165890.0,165891.0,165891.0,165892.0,165892.0,165893.0,165893.0,165894.0,165895.0,165895.0,165896.0,165896.0,165897.0,165897.0,165898.0,165898.0,165899.0,165899.0,165900.0,165900.0,165901.0,165902.0,165902.0,165903.0,165903.0,165904.0,165904.0,165905.0,165905.0,165906.0,165906.0,165907.0,165907.0,165908.0,165908.0,165909.0,165910.0,165910.0,165911.0,165911.0,165912.0,165912.0,165913.0,165913.0,165914.0,165914.0,165915.0,165915.0,165916.0,165916.0,165917.0,165917.0,165918.0,165919.0,165919.0,165920.0,165920.0,165921.0,165921.0,165922.0,165922.0,165923.0,165923.0,165924.0,165924.0,165925.0,165925.0,165926.0,165926.0,165927.0,165927.0,165928.0,165929.0,165929.0,165930.0,165930.0,165931.0,165931.0,165932.0,165932.0,165933.0,165933.0,165934.0,165934.0,165935.0,165935.0,165936.0,165936.0,165937.0,165937.0,165938.0,165938.0,165939.0,165939.0,165940.0,165940.0,8.374354802072048,999,1,1.8064771946519613,0,0.024727865122258663,-4.740007818929
knapPI_11_10000_1000_79,0.209515451545155,0.483695269526953,0.782178191622573,0.564356383245145,0.614224596823308,0.880473372780693,0.498431889854511,0.308264120899226,0.094068860614699,0.0,0.5083,0.00296652429111908,0.9296,0.3521,0.5775,0.0136094674556213,0.0891891891891892,0.377271855342759,0.398844406710125,0.430280470197906,0.48925780354795,5.083,0.685955509460845,0.209515451545155,0.483695269526953,0.782178191622573,0.564356383245145,0.614224596823308,0.880473372780693,0.498431889854511,0.308264120899226,0.094068860614699,0.5083,0.00296652429111908,0.9296,0.3521,0.5775,0.0136094674556213,0.0891891891891892,0.377271855342759,0.398844406710125,0.430280470197906,0.48925780354795,0.685955509460845,10000,4138321,705,4772,2717070.479289941,8709.387896094053,238.0,4136833.0,803.6126176267716,4138321.0,8704.84313767146,4138309.941381483,43.997929932967125,4138299.0,4138299.0,4138299.0,4138299.0,4138300.0,4138300.0,4138300.0,4138300.0,4138301.0,4138301.0,4138301.0,4138301.0,4138301.0,4138302.0,4138302.0,4138302.0,4138302.0,4138303.0,4138303.0,4138303.0,4138303.0,4138303.0,4138304.0,4138304.0,4138304.0,4138304.0,4138305.0,4138305.0,4138305.0,4138305.0,4138306.0,4138306.0,4138306.0,4138306.0,4138306.0,4138307.0,4138307.0,4138307.0,4138307.0,4138308.0,4138308.0,4138308.0,4138308.0,4138309.0,4138309.0,4138309.0,4138309.0,4138309.0,4138310.0,4138310.0,4138310.0,4138310.0,4138311.0,4138311.0,4138311.0,4138311.0,4138312.0,4138312.0,4138312.0,4138312.0,4138312.0,4138313.0,4138313.0,4138313.0,4138313.0,4138314.0,4138314.0,4138314.0,4138314.0,4138315.0,4138315.0,4138315.0,4138315.0,4138315.0,4138316.0,4138316.0,4138316.0,4138316.0,4138317.0,4138317.0,4138317.0,4138317.0,4138318.0,4138318.0,4138318.0,4138318.0,4138318.0,4138319.0,4138319.0,4138319.0,4138319.0,4138320.0,4138320.0,4138320.0,4138320.0,4138321.0,4138321.0,4138321.0,4138321.0,4138321.0,1662.187848906964,9999,1,212.63373752497137,0,0.4019964933395386,-1.2709289601812939
knapPI_4_100_1000000_26,0.0,0.0,0.257425733494008,0.485148533011984,1.0,0.0926460436129533,0.311686251921996,0.366798042302149,0.0377787782802407,0.0,0.01,0.00266003863762279,0.49,0.14,0.35,0.0930832330784645,0.00228859526703282,1.0,1.0,1.0,0.0611307825097194,0.1,0.92578152846412,0.0,0.0,0.257425733494008,0.485148533011984,1.0,0.0926460436129533,0.311686251921996,0.366798042302149,0.0377787782802407,0.01,0.00266003863762279,0.49,0.14,0.35,0.0930832330784645,0.00228859526703282,1.0,1.0,1.0,0.0611307825097194,0.92578152846412,100,14315383,52,48,8989575.3301016,79.87516030346397,476957.0,13799852.0,0.0,14315383.0,63.2876773668478,14263098.709565243,999137848.5455837,14194764.0,14206472.0,14211183.0,14213366.0,14214514.0,14215661.0,14216805.0,14217947.0,14219088.0,14220226.0,14221362.0,14222497.0,14223629.0,14224760.0,14225889.0,14227015.0,14228140.0,14229263.0,14230384.0,14231503.0,14232620.0,14233735.0,14234849.0,14235960.0,14237070.0,14238177.0,14239283.0,14240387.0,14241489.0,14242590.0,14243688.0,14244785.0,14245880.0,14246973.0,14248064.0,14249153.0,14250241.0,14251327.0,14252411.0,14253493.0,14254573.0,14255652.0,14256729.0,14257804.0,14258878.0,14259949.0,14261019.0,14262088.0,14263154.0,14264219.0,14265282.0,14266343.0,14267403.0,14268461.0,14269517.0,14270572.0,14271625.0,14272676.0,14273726.0,14274773.0,14275820.0,14276864.0,14277907.0,14278948.0,14279988.0,14281026.0,14282063.0,14283097.0,14284130.0,14285162.0,14286192.0,14287220.0,14288247.0,14289272.0,14290296.0,14291318.0,14292338.0,14293357.0,14294374.0,14295390.0,14296404.0,14297417.0,14298428.0,14299437.0,14300445.0,14301452.0,14302456.0,14303460.0,14304462.0,14305462.0,14306461.0,14307458.0,14308454.0,14309448.0,14310441.0,14311433.0,14312423.0,14313411.0,14314398.0,14315383.0,64.87648995313793,25,4,0.03268693573772907,0,0.01057378575205803,-1.921063569272766
knapPI_16_5000_1000_93,0.000520984196839368,0.998998359671934,0.920792028046522,0.841584056093043,0.9656944752237,0.714948006932248,0.331322989753408,0.195834069089487,0.120556584689591,0.0,0.0022,0.00601699785093541,0.9594,0.7212,0.2382,0.001,0.0363951473136915,0.932565819477579,0.990549801829055,0.997222751277679,0.985717561944792,0.0022,0.909153365572827,0.000520984196839368,0.998998359671934,0.920792028046522,0.841584056093043,0.9656944752237,0.714948006932248,0.331322989753408,0.195834069089487,0.120556584689591,0.0022,0.00601699785093541,0.9594,0.7212,0.2382,0.001,0.0363951473136915,0.932565819477579,0.990549801829055,0.997222751277679,0.985717561944792,0.909153365572827,5000,2316547,204,3603,3457319.5211267606,2562.082976653122,957.0,2315591.0,50.48474857314605,2316547.0,2561.98743666485,2316546.9300056035,0.07928525292358406,2316546.0,2316546.0,2316546.0,2316546.0,2316546.0,2316546.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,2316547.0,661.0975889088586,19,271,0.4866041839122772,0,0.032883538864552975,-3.2737873506207245
knapPI_16_5000_1000_18,0.000513062612522505,0.998995799159832,0.178217713455589,0.643564573088823,0.963651080793487,0.536483445177355,0.337799345694274,0.202764035268631,0.13271998158527,0.106,0.0014,0.00200382358553571,0.4262,0.092,0.3342,0.001,0.0363951473136915,0.928623405514456,0.989274100149689,0.996720747112037,0.392313180650763,0.014,0.806609499398929,0.000458340153871337,0.998874173213132,0.223717903719552,0.552564192560896,0.966430159304128,0.55825238569402,0.337444889506433,0.204776264675137,0.130161870303671,0.00156599552572707,0.00254987166433938,0.476733780760626,0.117225950782998,0.359507829977629,0.00112359550561798,0.0378719567177637,0.933987252812601,0.989717994412673,0.996864976051906,0.467474189356101,0.806609499398929,5000,439803,2870,461,522982.40683572215,3741.9286126670468,422.0,439382.0,20.178997887312843,439803.0,3741.8416124881796,439802.9413637588,0.05543090669697527,439802.0,439802.0,439802.0,439802.0,439802.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,439803.0,154.45775538822636,19,251,0.4700592067092657,0,0.020854724571108818,-3.668426993859346
knapPI_16_10000_1000_50,0.000568256825682568,0.998999979998,0.495049369965618,0.00990126006876413,0.964269726227504,0.482399329311494,0.330004245415098,0.19593845708539,0.133718143731385,0.0,0.0025,0.00482359049087383,0.7014,0.2915,0.4099,0.001,0.0363951473136915,0.929816104918865,0.989228749797849,0.996777017226603,0.795930261932497,0.0025,0.839019964132973,0.000568256825682568,0.998999979998,0.495049369965618,0.00990126006876413,0.964269726227504,0.482399329311494,0.330004245415098,0.19593845708539,0.133718143731385,0.0025,0.00482359049087383,0.7014,0.2915,0.4099,0.001,0.0363951473136915,0.929816104918865,0.989228749797849,0.996777017226603,0.795930261932497,0.839019964132973,10000,2505481,2987,2915,3184942.781512605,9983.311062492041,707.0,2504775.0,46.58494117472841,2505481.0,9983.31035831514,2505480.999511061,0.000487830520280109,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,2505481.0,1601.0453349901363,20,452,1.0405770959332585,0,0.021076271310448647,-2.5189336286635613
knapPI_12_1000_1000_63,0.0148108108108108,0.0146166166166166,0.62375962954269,0.24751925908538,0.994919116518553,0.692873563218382,0.490768973900782,0.548876687432251,0.0968263969967827,0.0,0.515,0.0145473972203794,0.866,0.25,0.616,0.0137931034482759,0.00166666666666667,0.989864048414055,0.990213860746285,0.990832489180142,0.0,5.15,0.0254512226959837,0.0148108108108108,0.0146166166166166,0.62375962954269,0.24751925908538,0.994919116518553,0.692873563218382,0.490768973900782,0.548876687432251,0.0968263969967827,0.515,0.0145473972203794,0.866,0.25,0.616,0.0137931034482759,0.00166666666666667,0.989864048414055,0.990213860746285,0.990832489180142,0.0,0.0254512226959837,1000,116920,135,865,100966.1724137931,966.605193741723,46.0,116510.0,94.70925495902215,116920.0,964.5991196673075,116916.99299137556,4.9999660804195445,116914.0,116914.0,116914.0,116914.0,116914.0,116914.0,116914.0,116914.0,116914.0,116914.0,116914.0,116914.0,116914.0,116914.0,116914.0,116914.0,116914.0,116914.0,116914.0,116914.0,116914.0,116914.0,116914.0,116914.0,116914.0,116916.0,116916.0,116916.0,116916.0,116916.0,116916.0,116916.0,116916.0,116916.0,116916.0,116916.0,116916.0,116916.0,116916.0,116916.0,116916.0,116916.0,116916.0,116916.0,116916.0,116916.0,116916.0,116916.0,116916.0,116916.0,116918.0,116918.0,116918.0,116918.0,116918.0,116918.0,116918.0,116918.0,116918.0,116918.0,116918.0,116918.0,116918.0,116918.0,116918.0,116918.0,116918.0,116918.0,116918.0,116918.0,116918.0,116918.0,116918.0,116918.0,116918.0,116920.0,116920.0,116920.0,116920.0,116920.0,116920.0,116920.0,116920.0,116920.0,116920.0,116920.0,116920.0,116920.0,116920.0,116920.0,116920.0,116920.0,116920.0,116920.0,116920.0,116920.0,116920.0,116920.0,116920.0,116920.0,2.4224945181049407,999,1,1.836542371660471,0,0.048387764021754265,-4.362231945841317
knapPI_13_5000_1000_70,0.0202678935787157,0.463141348269654,0.693069049410868,0.386138098821735,0.996389277540677,0.523295454545498,0.466093097159156,0.431966913708183,0.0204857977781585,0.0,0.5018,0.0165315428308904,0.8912,0.3174,0.5738,0.0210227272727273,0.0290816326530612,0.992791592398029,0.992791773929025,0.994065529965408,0.497699928450178,5.018,0.507341253497503,0.0202678935787157,0.463141348269654,0.693069049410868,0.386138098821735,0.996389277540677,0.523295454545498,0.466093097159156,0.431966913708183,0.0204857977781585,0.5018,0.0165315428308904,0.8912,0.3174,0.5738,0.0210227272727273,0.0290816326530612,0.992791592398029,0.992791773929025,0.994065529965408,0.497699928450178,0.507341253497503,5000,2025154,545,2291,2253718.25,4677.675977760729,358.0,2023881.0,598.6612683832109,2025154.0,4672.445602926436,2025135.9083918682,113.9949489507618,2025118.0,2025118.0,2025119.0,2025119.0,2025119.0,2025120.0,2025120.0,2025120.0,2025121.0,2025121.0,2025122.0,2025122.0,2025122.0,2025123.0,2025123.0,2025123.0,2025124.0,2025124.0,2025124.0,2025125.0,2025125.0,2025126.0,2025126.0,2025126.0,2025127.0,2025127.0,2025127.0,2025128.0,2025128.0,2025128.0,2025129.0,2025129.0,2025130.0,2025130.0,2025130.0,2025131.0,2025131.0,2025131.0,2025132.0,2025132.0,2025133.0,2025133.0,2025133.0,2025134.0,2025134.0,2025134.0,2025135.0,2025135.0,2025135.0,2025136.0,2025136.0,2025137.0,2025137.0,2025137.0,2025138.0,2025138.0,2025138.0,2025139.0,2025139.0,2025140.0,2025140.0,2025140.0,2025141.0,2025141.0,2025141.0,2025142.0,2025142.0,2025143.0,2025143.0,2025143.0,2025144.0,2025144.0,2025144.0,2025145.0,2025145.0,2025146.0,2025146.0,2025146.0,2025147.0,2025147.0,2025147.0,2025148.0,2025148.0,2025149.0,2025149.0,2025149.0,2025150.0,2025150.0,2025150.0,2025151.0,2025151.0,2025151.0,2025152.0,2025152.0,2025153.0,2025153.0,2025153.0,2025154.0,2025154.0,2025154.0,410.4806476542726,4999,1,50.764440443366766,0,0.8834671285003424,-2.596494848002993
knapPI_15_10000_1000_84,0.0019986598659866,0.61012799279928,0.831683035218955,0.663366070437911,0.999996035905303,0.19061876247505,0.335268685567657,0.334719155757961,0.00822400920329734,0.0,0.3339,0.232298409912966,0.9124,0.5875,0.3249,0.001,0.0029940119760479,0.999992071826319,0.999992071877393,0.999992074123465,0.749187621030434,3.339,0.692947054707088,0.0019986598659866,0.61012799279928,0.831683035218955,0.663366070437911,0.999996035905303,0.19061876247505,0.335268685567657,0.334719155757961,0.00822400920329734,0.3339,0.232298409912966,0.9124,0.5875,0.3249,0.001,0.0029940119760479,0.999992071826319,0.999992071877393,0.999992074123465,0.749187621030434,0.692947054707088,10000,4145149,877,6808,4148903.5835962147,7308.461517385441,914.0,4144236.0,97.61855072090289,4145149.0,7308.4586565010995,4145148.9980166336,0.001989028202518589,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,4145149.0,2290.328583205119,19,561,1.0046043330803514,0,0.021285382099449635,2.9349979852243107
